### DATA:
#
# 1150
#      Q             I(Q)           Error     
4.07595489E-01  -1.10083199E+00  1.93535283E-01
4.07985346E-01  -8.99789810E-01  1.94572166E-01
4.08375203E-01  -8.30005646E-01  1.95875078E-01
4.08765060E-01  -7.30792999E-01  1.96346924E-01
4.09154917E-01  -6.79046631E-01  1.96979851E-01
4.09544774E-01  -5.72145462E-01  1.98194906E-01
4.09934631E-01  -3.39263916E-01  1.99746326E-01
4.10324488E-01  -5.80823898E-01  2.02515796E-01
4.10714345E-01  -7.09909439E-01  2.01498494E-01
4.11104202E-01  -7.77450562E-01  2.03298584E-01
4.11494059E-01  -3.57051849E-01  2.04171762E-01
4.11883916E-01  -5.49329758E-01  2.05686256E-01
4.12273773E-01  -5.59801102E-01  2.06549972E-01
4.12663630E-01  -8.10749054E-01  2.07386568E-01
4.13053487E-01  -7.45820999E-01  2.08232895E-01
4.13443344E-01  -8.74206543E-01  2.08747849E-01
4.13833201E-01  -1.07670975E+00  2.10637033E-01
4.14223058E-01  -1.11832809E+00  2.11944982E-01
4.14612915E-01  -1.27659225E+00  2.11901605E-01
4.15002772E-01  -7.56332397E-01  2.14847997E-01
4.15392629E-01  -7.96630859E-01  2.16463655E-01
4.15782486E-01  -8.82436752E-01  2.16036126E-01
4.16172343E-01  -7.74827957E-01  2.17373759E-01
4.16562200E-01  -8.09600830E-01  2.18165711E-01
4.16952057E-01  -7.23112106E-01  2.20631480E-01
4.17341914E-01  -7.68520355E-01  2.21924856E-01
4.17731771E-01  -9.23931122E-01  2.23211035E-01
4.18121628E-01  -9.06806946E-01  2.23757446E-01
4.18511485E-01  -9.37355042E-01  2.25632891E-01
4.18901342E-01  -8.39353561E-01  2.27002710E-01
4.19291199E-01  -6.72157288E-01  2.28323251E-01
4.19681056E-01  -1.00174904E+00  2.30232388E-01
4.20070912E-01  -1.01952744E+00  2.31632173E-01
4.20460769E-01  -9.88216400E-01  2.32870504E-01
4.20850626E-01  -8.00556183E-01  2.34726012E-01
4.21240483E-01  -1.21222687E+00  2.35758752E-01
4.21630340E-01  -1.47155190E+00  2.38093019E-01
4.22020197E-01  -1.20767975E+00  2.38464937E-01
4.22410054E-01  -9.76715088E-01  2.41367564E-01
4.22799911E-01  -8.52533340E-01  2.42709160E-01
4.23189768E-01  -9.23858643E-01  2.44188786E-01
4.23579625E-01  -8.70246887E-01  2.45396256E-01
4.23969482E-01  -7.74417877E-01  2.47611150E-01
4.24359339E-01  -9.15220261E-01  2.48100251E-01
4.24749196E-01  -3.47774506E-01  2.51184672E-01
4.25139053E-01  -9.47235107E-01  2.54429758E-01
4.25528910E-01  -9.94583130E-01  2.54773349E-01
4.25918767E-01  -9.13965225E-01  2.56609201E-01
4.26308624E-01  -1.06434822E+00  2.58155107E-01
4.26698481E-01  -7.73342133E-01  2.59318680E-01
4.27088338E-01  -6.89992905E-01  2.62952447E-01
4.27478195E-01  -8.77546310E-01  2.63333142E-01
4.27868052E-01  -1.26384163E+00  2.65206784E-01
4.28257909E-01  -1.25411797E+00  2.65996039E-01
4.28647766E-01  -8.78633499E-01  2.67334431E-01
4.29037623E-01  -6.62187576E-01  2.70468682E-01
4.29427480E-01  -1.42997169E+00  2.69757301E-01
4.29817337E-01  -1.38727760E+00  2.73830771E-01
4.30207194E-01  -1.29096794E+00  2.74872392E-01
4.30597051E-01  -1.05645370E+00  2.76672274E-01
4.30986908E-01  -1.31482887E+00  2.78188735E-01
4.31376765E-01  -8.83541107E-01  2.80867875E-01
4.31766622E-01  -1.60419846E+00  2.82030821E-01
4.32156479E-01  -1.82453346E+00  2.82856524E-01
4.32546336E-01  -1.32323456E+00  2.87688076E-01
4.32936193E-01  -8.28325272E-01  2.90173143E-01
4.33326050E-01  -8.48779678E-01  2.91435033E-01
4.33715907E-01  -9.16862488E-01  2.95974195E-01
4.34105764E-01  -1.53785706E+00  2.99077243E-01
4.34495621E-01  -1.17502785E+00  3.02421927E-01
4.34885478E-01  -1.20691872E+00  3.04063857E-01
4.35275335E-01  -8.19784164E-01  3.05673659E-01
4.35665192E-01  -1.44430542E+00  3.09744000E-01
4.36055049E-01  -1.03989410E+00  3.12542021E-01
4.36444906E-01  -6.65960312E-01  3.16299230E-01
4.36834763E-01  -1.19747734E+00  3.17394614E-01
4.37224620E-01  -1.90968513E+00  3.23241651E-01
4.37614477E-01  -1.70783615E+00  3.23504865E-01
4.38004334E-01  -1.08036995E+00  3.25676084E-01
4.38394191E-01  -1.40466690E+00  3.31619769E-01
4.38784048E-01  -1.03130913E+00  3.35005343E-01
4.39173905E-01  -6.35456085E-01  3.37051034E-01
4.39563762E-01  -5.45532227E-01  3.40158194E-01
4.39953619E-01  -5.55374146E-01  3.41948867E-01
4.40343476E-01  -1.07345963E+00  3.43044221E-01
4.40733333E-01  -1.36458588E+00  3.48312080E-01
4.41123190E-01  -1.32337952E+00  3.49651873E-01
4.41513047E-01  -1.04819489E+00  3.53233337E-01
4.41902904E-01  -1.51009560E+00  3.49392831E-01
4.42292761E-01  -1.46960640E+00  3.51628214E-01
4.42682618E-01  -1.49093246E+00  3.56349945E-01
4.43072475E-01  -1.16428375E+00  3.61475825E-01
4.43462332E-01  -1.59745407E+00  3.58372062E-01
4.43852189E-01  -1.22674179E+00  3.62078786E-01
4.44242046E-01  -1.45511055E+00  3.64203781E-01
4.44631903E-01  -1.37288284E+00  3.66059422E-01
4.45021760E-01  -4.96307373E-01  3.68695438E-01
4.45411617E-01  -1.40926361E+00  3.73130083E-01
4.45801474E-01  -1.88090706E+00  3.75699550E-01
4.46191331E-01  -1.81408501E+00  3.74823242E-01
4.46581188E-01  -1.80274582E+00  3.78165245E-01
4.46971045E-01  -1.28451729E+00  3.74807388E-01
4.47360902E-01  -1.63675117E+00  3.82660389E-01
4.47750759E-01  -1.84379959E+00  3.82239074E-01
4.48140616E-01  -1.28499222E+00  3.86226982E-01
4.48530473E-01  -1.15373039E+00  3.91136706E-01
4.48920330E-01  -8.29807281E-01  3.91274035E-01
4.49310187E-01  -1.03033066E+00  3.91145766E-01
4.49700044E-01  -1.21391869E+00  3.95244420E-01
4.50089901E-01  -1.68305588E+00  3.96776706E-01
4.50479758E-01  -1.74888802E+00  4.01680112E-01
4.50869615E-01  -1.86096001E+00  4.02002454E-01
4.51259472E-01  -9.42686081E-01  4.00227755E-01
4.51649329E-01  -5.08178711E-01  4.07170713E-01
4.52039186E-01  -1.62746429E+00  4.07145500E-01
4.52429043E-01  -2.06798744E+00  4.09616977E-01
4.52818900E-01  -2.25338745E+00  4.10359204E-01
4.53208757E-01  -1.28670120E+00  4.14500207E-01
4.53598614E-01  -9.84113693E-01  4.18626219E-01
4.53988471E-01  -1.92085838E+00  4.19475168E-01
4.54378328E-01  -1.24259377E+00  4.21196818E-01


### HEADER:
#
#{
#    "analysis": {},
#    "calibration_params": {
#        "Beam_Center_X": 644.3978066834728,
#        "Beam_Center_Y": 752.0474301231778,
#        "Detector Tilt": 0.08709704591626237,
#        "Detector Tilt Plane Rotation": 95.0001420643864,
#        "Detector_X_Pixel_Size": 172.0,
#        "Detector_Y_Pixel_Size": 172.0,
#        "Integration Method": "full_csr",
#        "Radial_Average_Method": "pyFAI",
#        "Sample-to-detector distance (mm)": 2676.5799098693146,
#        "Wavelength (A)": 1.0332016536100022
#    },
#    "config_file": "D:\\Desktop\\20241114.cfg",
#    "filename": "S_LK-4_00012.dat",
#    "history": {
#        "subtraction": {
#            "initial_file": [
#                "LK-4_00012.tif"
#            ],
#            "subtracted_file": [
#                "LK-0_00001.tif"
#            ]
#        }
#    },
#    "imageHeader": {
#        "Count_cutoff": "1409688 counts",
#        "Excluded_pixels": "badpix_mask.tif",
#        "Exposure_period": "1.0000000 s",
#        "Exposure_time": "1.0000000 s",
#        "Flat_field": "FF_p24-0163_E8048_T4024_vrf_m0p100.tif",
#        "Gain_setting": "autog (vrf = 1.000)",
#        "Image_path": "/public/Data/2024/202411/20241115/sunrui/",
#        "N_excluded_pixels": "61",
#        "Pixel_size": "172e-6 m x 172e-6 m",
#        "Ratecorr_lut_directory": "ContinuousStandard_v1.1",
#        "Retrigger_mode": "1",
#        "Silicon": "sensor, thickness 0.000450",
#        "Start_angle": "0.0000 deg.",
#        "Tau": "0 s",
#        "Threshold_setting": "4024 eV",
#        "Trim_file": "p24-0163_E8048_T4024.bin"
#    },
#    "normalizations": {
#        "Polarization": {
#            "Used": false
#        },
#        "Solid_Angle_Correction": "On"
#    },
#    "raw_version": "2.2.2",
#    "unit": ""
#}

