时间,微压差
311.97,-142
312.06,-145
312.31,-146
312.36,-150
312.41,-150
312.47,-151
312.53,-153
312.58,-154
312.63,-154
312.69,-154
312.77,-155
312.88,-159
312.97,-162
313.03,-162
313.08,-162
313.13,-163
313.19,-164
313.25,-166
313.31,-168
313.38,-170
313.47,-171
313.55,-171
313.61,-172
313.66,-174
313.75,-178
313.81,-178
313.86,-179
313.91,-179
313.97,-180
314.08,-181
314.13,-183
314.19,-185
314.24,-186
314.3,-187
314.39,-187
314.45,-188
314.53,-190
314.58,-192
314.63,-194
314.69,-195
314.74,-195
314.84,-196
314.89,-198
314.94,-200
315,-202
315.05,-202
315.11,-203
315.16,-204
315.27,-204
315.38,-207
315.45,-209
315.5,-210
315.55,-211
315.61,-211
315.66,-212
315.78,-57
315.84,-51
315.89,-57
315.94,-61
316,-63
316.05,-65
316.16,-69
316.27,-75
316.36,-78
316.42,-80
316.47,-81
316.55,-81
316.61,-85
316.66,-85
316.72,-88
316.84,-92
316.91,-93
317,-94
317.05,-96
317.16,-100
317.27,-103
317.36,-104
317.42,-105
317.47,-107
317.53,-109
317.58,-112
317.63,-112
317.74,-114
317.83,-115
317.89,-116
317.94,-118
318,-120
318.06,-123
318.11,-123
318.16,-124
318.22,-124
318.31,-125
318.36,-127
318.42,-129
318.47,-131
318.55,-132
318.61,-133
318.66,-133
318.77,-135
318.83,-137
318.88,-139
318.99,-142
319.08,-142
319.14,-143
319.19,-145
319.3,-147
319.41,-151
319.52,-151
319.61,-153
319.67,-155
319.72,-157
319.81,-159
319.88,-159
319.94,-160
320,-161
320.05,-162
320.11,-164
320.16,-166
320.27,-167
320.38,-168
320.47,-170
320.53,-172
320.59,-174
320.64,-175
320.69,-176
320.75,-176
320.8,-176
320.91,-177
321.02,-181
321.11,-184
321.16,-184
321.22,-184
321.31,-186
321.38,-188
321.49,-191
321.58,-192
321.64,-192
321.69,-193
321.74,-193
321.8,-195
321.89,-199
321.95,-200
322,-200
322.06,-201
322.11,-201
322.16,-201
322.27,-204
322.33,-206
322.38,-208
322.47,-208
322.53,-209
322.58,-210
322.63,-211
322.69,-213
322.75,-105
322.8,-105
322.86,-49
322.94,-57
322.99,-60
323.09,-67
323.14,-67
323.2,-70
323.25,-72
323.3,-74
323.41,-76
323.5,-81
323.56,-84
323.63,-86
323.72,-88
323.78,-88
323.83,-89
323.88,-90
323.94,-92
323.99,-94
324.08,-98
324.14,-99
324.19,-100
324.24,-100
324.3,-102
324.39,-106
324.45,-106
324.52,-108
324.61,-109
324.67,-110
324.72,-111
324.78,-112
324.83,-115
324.89,-117
324.94,-118
324.99,-119
325.05,-119
325.14,-120
325.2,-121
325.25,-123
325.3,-125
325.39,-128
325.47,-128
325.56,-129
325.63,-131
325.72,-133
325.83,-136
325.88,-137
325.94,-137
325.99,-138
326.05,-139
326.14,-143
326.2,-145
326.25,-146
326.3,-146
326.36,-146
326.41,-146
326.52,-149
326.63,-153
326.72,-154
326.78,-155
326.83,-155
326.88,-156
