387000,1479.76,1478.92,1478.08,1477.26,1476.44,1475.63,1474.82,1474.03,1473.24,1472.46,1471.69,1470.92,1470.16,1469.41,1468.66,1467.92,1467.19,1466.46,1465.74,1465.03,1464.32,1463.62,1462.92,1462.23,1461.55,1460.87,1460.19,1459.53,1458.86,1458.2,1457.55,1456.9,1456.26,1455.62,1454.99,1454.36,1453.74,1453.12,1452.51,1451.9,1451.29,1450.69,1450.1,1449.51,1448.92,1448.33,1447.76,1447.18,1446.61,1446.04,1445.48,1444.92,1444.36,1443.81,1443.26,1442.72,1442.18,1441.64,1441.11,1440.58,1440.05,1439.52,1439,1438.49,1437.97,1437.46,1436.96,1436.45,1435.95,1435.45,1434.96,1434.47,1433.98,1433.49,1433.01,1432.53,1432.05,1431.58,1431.11,1430.64,1430.17,1429.71,1429.25,1428.79,1428.34,1427.88,1427.43,1426.99,1426.54,1426.1,1425.66,1425.22,1424.79,1424.35,1423.92,1423.5,1423.07,1422.65,1422.23,1421.81,1415.52,1409.27,1403.05,1396.86,1390.7,1384.57,1378.47,1372.4,1366.36,1360.35,1354.37,1348.42,1342.49,1336.59,1330.72,1324.88,1319.06,1313.28,1307.51,1301.78,1296.07,1290.39,1284.73,1279.1,1273.49,1267.91,1262.35,1256.82,1251.31,1245.83,1240.37,1234.94,1229.52,1224.14,1218.77,1213.43,1208.11,1202.81,1197.54,1192.28,1187.05,1181.84,1176.66,1171.49,1166.35,1161.22,1156.12,1151.04,1145.98,1140.94,1135.92,1130.92,1125.94,1120.98,1116.04,1111.12,1106.22,1101.33,1096.47,1091.63,1086.8,1081.99,1077.21,1072.44,1067.68,1062.95,1058.23,1053.53,1048.85,1044.19,1039.55,1034.92,1030.31,1025.71,1021.13,1016.57,1012.03,1007.5,1002.99,998.497,994.018,989.556,985.109,980.678,976.263,971.864,967.48,963.112,958.758,954.42,950.097,945.789,941.496,937.218,932.954,928.705,924.471,920.25,916.044,911.852,907.675,903.511,899.361,895.225,891.103,886.994,882.899,878.817,874.749,870.694,866.652,862.623,858.607,854.605,850.615,846.637,842.673,838.721,834.782,830.855,826.94,823.038,819.148,815.27,811.404,807.55,803.708,799.878,796.06,792.254,788.459,784.675,780.903,777.143,773.394,769.656,765.929,762.214,758.51,754.816,751.134,747.462,743.802,740.152,736.513,732.884,729.266,725.659,722.062,718.475,714.899,711.333,707.777,704.231,700.696,697.17,693.655,690.149,686.653,683.167,679.691,676.225,672.768,669.321,665.883,662.455,659.036,655.627,652.227,648.837,645.455,642.083,638.72,635.366,632.021,628.685,625.358,622.04,618.73,615.43,612.138,608.855,605.581,602.315,599.058,595.809,592.569,589.337,586.114,582.899,579.692,576.494,573.304,570.122,566.948,563.782,560.624,557.475,554.333,551.199,548.073
388000,1479.77,1478.93,1478.09,1477.26,1476.45,1475.64,1474.83,1474.04,1473.25,1472.47,1471.7,1470.93,1470.17,1469.42,1468.67,1467.93,1467.2,1466.47,1465.75,1465.04,1464.33,1463.63,1462.94,1462.24,1461.56,1460.88,1460.21,1459.54,1458.88,1458.22,1457.57,1456.92,1456.28,1455.64,1455.01,1454.38,1453.76,1453.14,1452.52,1451.92,1451.31,1450.71,1450.11,1449.52,1448.93,1448.35,1447.77,1447.2,1446.63,1446.06,1445.5,1444.94,1444.38,1443.83,1443.28,1442.74,1442.2,1441.66,1441.12,1440.59,1440.07,1439.54,1439.02,1438.51,1437.99,1437.48,1436.98,1436.47,1435.97,1435.47,1434.98,1434.49,1434,1433.51,1433.03,1432.55,1432.07,1431.6,1431.13,1430.66,1430.19,1429.73,1429.27,1428.81,1428.36,1427.91,1427.46,1427.01,1426.56,1426.12,1425.68,1425.24,1424.81,1424.37,1423.94,1423.52,1423.09,1422.67,1422.25,1421.83,1415.54,1409.29,1403.07,1396.88,1390.72,1384.59,1378.5,1372.43,1366.39,1360.37,1354.39,1348.44,1342.51,1336.62,1330.75,1324.9,1319.09,1313.3,1307.54,1301.8,1296.09,1290.41,1284.75,1279.12,1273.52,1267.93,1262.38,1256.85,1251.34,1245.85,1240.4,1234.96,1229.55,1224.16,1218.79,1213.45,1208.13,1202.83,1197.56,1192.31,1187.08,1181.87,1176.68,1171.52,1166.37,1161.25,1156.15,1151.06,1146,1140.96,1135.94,1130.94,1125.96,1121,1116.06,1111.14,1106.24,1101.36,1096.5,1091.65,1086.83,1082.02,1077.23,1072.46,1067.71,1062.97,1058.26,1053.56,1048.88,1044.22,1039.57,1034.94,1030.33,1025.74,1021.16,1016.6,1012.05,1007.53,1003.02,998.521,994.042,989.58,985.133,980.702,976.287,971.888,967.504,963.136,958.782,954.444,950.121,945.813,941.52,937.242,932.978,928.729,924.494,920.274,916.068,911.876,907.698,903.534,899.384,895.248,891.126,887.017,882.922,878.84,874.772,870.717,866.675,862.646,858.63,854.627,850.637,846.66,842.695,838.743,834.804,830.877,826.962,823.06,819.17,815.292,811.426,807.572,803.73,799.9,796.081,792.275,788.48,784.696,780.924,777.164,773.414,769.677,765.95,762.234,758.53,754.836,751.154,747.482,743.822,740.172,736.532,732.904,729.285,725.678,722.081,718.494,714.917,711.351,707.795,704.25,700.714,697.188,693.673,690.167,686.671,683.185,679.709,676.242,672.785,669.338,665.9,662.472,659.053,655.644,652.244,648.853,645.472,642.099,638.736,635.382,632.037,628.701,625.373,622.055,618.746,615.445,612.153,608.87,605.596,602.33,599.072,595.824,592.583,589.351,586.128,582.913,579.706,576.507,573.317,570.135,566.961,563.795,560.637,557.487,554.345,551.211,548.085
389000,1479.78,1478.93,1478.1,1477.27,1476.45,1475.64,1474.84,1474.05,1473.26,1472.48,1471.71,1470.94,1470.18,1469.43,1468.68,1467.94,1467.21,1466.49,1465.77,1465.05,1464.35,1463.64,1462.95,1462.26,1461.57,1460.89,1460.22,1459.55,1458.89,1458.23,1457.58,1456.93,1456.29,1455.65,1455.02,1454.39,1453.77,1453.15,1452.54,1451.93,1451.33,1450.73,1450.13,1449.54,1448.95,1448.37,1447.79,1447.21,1446.64,1446.08,1445.51,1444.95,1444.4,1443.85,1443.3,1442.75,1442.21,1441.68,1441.14,1440.61,1440.09,1439.56,1439.04,1438.53,1438.01,1437.5,1437,1436.49,1435.99,1435.49,1435,1434.51,1434.02,1433.53,1433.05,1432.57,1432.09,1431.62,1431.15,1430.68,1430.21,1429.75,1429.29,1428.83,1428.38,1427.93,1427.48,1427.03,1426.58,1426.14,1425.7,1425.26,1424.83,1424.4,1423.97,1423.54,1423.11,1422.69,1422.27,1421.85,1415.57,1409.31,1403.09,1396.9,1390.74,1384.62,1378.52,1372.45,1366.41,1360.4,1354.41,1348.46,1342.54,1336.64,1330.77,1324.93,1319.11,1313.32,1307.56,1301.83,1296.12,1290.43,1284.78,1279.14,1273.54,1267.96,1262.4,1256.87,1251.36,1245.88,1240.42,1234.98,1229.57,1224.18,1218.82,1213.48,1208.16,1202.86,1197.58,1192.33,1187.1,1181.89,1176.71,1171.54,1166.4,1161.27,1156.17,1151.09,1146.03,1140.99,1135.97,1130.97,1125.99,1121.03,1116.09,1111.17,1106.27,1101.38,1096.52,1091.68,1086.85,1082.04,1077.25,1072.48,1067.73,1063,1058.28,1053.58,1048.9,1044.24,1039.59,1034.97,1030.35,1025.76,1021.18,1016.62,1012.08,1007.55,1003.04,998.545,994.066,989.604,985.157,980.726,976.311,971.912,967.528,963.159,958.806,954.468,950.145,945.837,941.544,937.265,933.001,928.752,924.517,920.297,916.091,911.899,907.721,903.557,899.407,895.271,891.149,887.04,882.945,878.863,874.794,870.739,866.697,862.668,858.652,854.649,850.659,846.682,842.717,838.765,834.825,830.898,826.984,823.081,819.191,815.313,811.447,807.593,803.751,799.921,796.102,792.296,788.5,784.717,780.945,777.184,773.435,769.697,765.97,762.254,758.55,754.856,751.174,747.502,743.841,740.191,736.551,732.923,729.304,725.697,722.099,718.513,714.936,711.37,707.814,704.268,700.732,697.206,693.691,690.185,686.689,683.203,679.726,676.26,672.803,669.355,665.917,662.489,659.07,655.66,652.26,648.869,645.488,642.115,638.752,635.398,632.052,628.716,625.389,622.07,618.761,615.46,612.168,608.885,605.61,602.344,599.087,595.838,592.597,589.365,586.142,582.926,579.719,576.521,573.33,570.148,566.974,563.808,560.65,557.5,554.358,551.223,548.097
390000,1479.78,1478.94,1478.11,1477.28,1476.46,1475.65,1474.85,1474.06,1473.27,1472.49,1471.72,1470.95,1470.19,1469.44,1468.69,1467.96,1467.22,1466.5,1465.78,1465.06,1464.36,1463.66,1462.96,1462.27,1461.59,1460.91,1460.23,1459.57,1458.9,1458.25,1457.59,1456.95,1456.31,1455.67,1455.04,1454.41,1453.79,1453.17,1452.56,1451.95,1451.34,1450.74,1450.15,1449.56,1448.97,1448.38,1447.81,1447.23,1446.66,1446.09,1445.53,1444.97,1444.42,1443.86,1443.32,1442.77,1442.23,1441.69,1441.16,1440.63,1440.1,1439.58,1439.06,1438.54,1438.03,1437.52,1437.01,1436.51,1436.01,1435.51,1435.02,1434.53,1434.04,1433.55,1433.07,1432.59,1432.11,1431.64,1431.17,1430.7,1430.23,1429.77,1429.31,1428.85,1428.4,1427.95,1427.5,1427.05,1426.6,1426.16,1425.72,1425.28,1424.85,1424.42,1423.99,1423.56,1423.13,1422.71,1422.29,1421.87,1415.59,1409.33,1403.11,1396.92,1390.77,1384.64,1378.54,1372.47,1366.43,1360.42,1354.44,1348.48,1342.56,1336.66,1330.79,1324.95,1319.13,1313.34,1307.58,1301.85,1296.14,1290.46,1284.8,1279.17,1273.56,1267.98,1262.42,1256.89,1251.38,1245.9,1240.44,1235.01,1229.59,1224.21,1218.84,1213.5,1208.18,1202.88,1197.61,1192.35,1187.12,1181.92,1176.73,1171.56,1166.42,1161.3,1156.19,1151.11,1146.05,1141.01,1135.99,1130.99,1126.01,1121.05,1116.11,1111.19,1106.29,1101.41,1096.54,1091.7,1086.87,1082.07,1077.28,1072.51,1067.76,1063.02,1058.31,1053.61,1048.93,1044.26,1039.62,1034.99,1030.38,1025.78,1021.21,1016.65,1012.1,1007.57,1003.06,998.568,994.09,989.627,985.18,980.75,976.335,971.935,967.551,963.182,958.829,954.491,950.168,945.86,941.567,937.288,933.024,928.775,924.54,920.32,916.114,911.922,907.744,903.58,899.43,895.294,891.171,887.062,882.967,878.885,874.816,870.761,866.719,862.69,858.674,854.671,850.681,846.703,842.739,838.786,834.847,830.92,827.005,823.102,819.212,815.334,811.468,807.614,803.772,799.941,796.123,792.316,788.521,784.737,780.965,777.204,773.455,769.717,765.99,762.274,758.569,754.876,751.193,747.521,743.86,740.21,736.57,732.941,729.323,725.715,722.118,718.531,714.954,711.388,707.832,704.286,700.75,697.224,693.708,690.202,686.706,683.22,679.743,676.277,672.819,669.372,665.934,662.505,659.086,655.677,652.276,648.885,645.503,642.131,638.767,635.413,632.068,628.731,625.404,622.085,618.776,615.475,612.183,608.899,605.624,602.358,599.101,595.851,592.611,589.379,586.155,582.94,579.732,576.534,573.343,570.161,566.986,563.82,560.662,557.512,554.369,551.235,548.109
391000,1479.79,1478.95,1478.11,1477.29,1476.47,1475.66,1474.86,1474.06,1473.28,1472.5,1471.73,1470.96,1470.2,1469.45,1468.7,1467.97,1467.23,1466.51,1465.79,1465.08,1464.37,1463.67,1462.97,1462.28,1461.6,1460.92,1460.25,1459.58,1458.92,1458.26,1457.61,1456.96,1456.32,1455.68,1455.05,1454.42,1453.8,1453.18,1452.57,1451.96,1451.36,1450.76,1450.16,1449.57,1448.98,1448.4,1447.82,1447.25,1446.68,1446.11,1445.55,1444.99,1444.43,1443.88,1443.33,1442.79,1442.25,1441.71,1441.18,1440.65,1440.12,1439.6,1439.08,1438.56,1438.05,1437.54,1437.03,1436.53,1436.03,1435.53,1435.04,1434.55,1434.06,1433.57,1433.09,1432.61,1432.13,1431.66,1431.19,1430.72,1430.25,1429.79,1429.33,1428.87,1428.42,1427.97,1427.52,1427.07,1426.62,1426.18,1425.74,1425.3,1424.87,1424.44,1424.01,1423.58,1423.15,1422.73,1422.31,1421.89,1415.61,1409.35,1403.13,1396.95,1390.79,1384.66,1378.56,1372.49,1366.45,1360.44,1354.46,1348.5,1342.58,1336.68,1330.81,1324.97,1319.15,1313.37,1307.6,1301.87,1296.16,1290.48,1284.82,1279.19,1273.58,1268,1262.45,1256.91,1251.41,1245.92,1240.46,1235.03,1229.62,1224.23,1218.86,1213.52,1208.2,1202.9,1197.63,1192.38,1187.15,1181.94,1176.75,1171.59,1166.44,1161.32,1156.22,1151.14,1146.07,1141.03,1136.01,1131.01,1126.04,1121.08,1116.13,1111.21,1106.31,1101.43,1096.57,1091.72,1086.9,1082.09,1077.3,1072.53,1067.78,1063.04,1058.33,1053.63,1048.95,1044.29,1039.64,1035.01,1030.4,1025.81,1021.23,1016.67,1012.12,1007.6,1003.09,998.591,994.113,989.65,985.203,980.773,976.357,971.958,967.574,963.205,958.852,954.514,950.191,945.882,941.589,937.311,933.047,928.797,924.563,920.342,916.136,911.944,907.766,903.602,899.452,895.316,891.193,887.084,882.989,878.907,874.838,870.783,866.741,862.711,858.695,854.692,850.702,846.725,842.76,838.808,834.868,830.941,827.026,823.123,819.233,815.355,811.488,807.634,803.792,799.962,796.143,792.336,788.541,784.757,780.985,777.224,773.474,769.736,766.009,762.293,758.588,754.895,751.212,747.54,743.879,740.229,736.589,732.96,729.341,725.734,722.136,718.549,714.972,711.406,707.85,704.303,700.767,697.241,693.725,690.219,686.723,683.237,679.76,676.293,672.836,669.388,665.95,662.522,659.102,655.693,652.292,648.901,645.519,642.146,638.783,635.428,632.083,628.746,625.419,622.1,618.79,615.489,612.197,608.913,605.638,602.372,599.114,595.865,592.624,589.392,586.168,582.953,579.745,576.546,573.356,570.173,566.999,563.832,560.674,557.524,554.381,551.247,548.12
392000,1479.8,1478.95,1478.12,1477.3,1476.48,1475.67,1474.87,1474.07,1473.29,1472.51,1471.73,1470.97,1470.21,1469.46,1468.71,1467.98,1467.24,1466.52,1465.8,1465.09,1464.38,1463.68,1462.98,1462.29,1461.61,1460.93,1460.26,1459.59,1458.93,1458.27,1457.62,1456.98,1456.33,1455.7,1455.07,1454.44,1453.82,1453.2,1452.59,1451.98,1451.37,1450.77,1450.18,1449.59,1449,1448.42,1447.84,1447.26,1446.69,1446.13,1445.56,1445.01,1444.45,1443.9,1443.35,1442.81,1442.27,1441.73,1441.2,1440.67,1440.14,1439.62,1439.1,1438.58,1438.07,1437.56,1437.05,1436.55,1436.05,1435.55,1435.06,1434.56,1434.08,1433.59,1433.11,1432.63,1432.15,1431.68,1431.21,1430.74,1430.27,1429.81,1429.35,1428.89,1428.44,1427.99,1427.54,1427.09,1426.64,1426.2,1425.76,1425.32,1424.89,1424.46,1424.03,1423.6,1423.17,1422.75,1422.33,1421.91,1415.63,1409.37,1403.15,1396.97,1390.81,1384.68,1378.58,1372.51,1366.47,1360.46,1354.48,1348.52,1342.6,1336.7,1330.83,1324.99,1319.18,1313.39,1307.63,1301.89,1296.18,1290.5,1284.84,1279.21,1273.61,1268.02,1262.47,1256.94,1251.43,1245.95,1240.49,1235.05,1229.64,1224.25,1218.89,1213.54,1208.22,1202.93,1197.65,1192.4,1187.17,1181.96,1176.77,1171.61,1166.46,1161.34,1156.24,1151.16,1146.1,1141.06,1136.04,1131.04,1126.06,1121.1,1116.16,1111.24,1106.34,1101.45,1096.59,1091.75,1086.92,1082.11,1077.32,1072.55,1067.8,1063.07,1058.35,1053.65,1048.97,1044.31,1039.66,1035.04,1030.42,1025.83,1021.25,1016.69,1012.15,1007.62,1003.11,998.614,994.135,989.673,985.226,980.795,976.38,971.98,967.596,963.228,958.874,954.536,950.213,945.905,941.611,937.333,933.069,928.819,924.585,920.364,916.158,911.966,907.788,903.624,899.474,895.337,891.215,887.106,883.01,878.928,874.859,870.804,866.762,862.733,858.716,854.713,850.723,846.745,842.78,838.828,834.888,830.961,827.046,823.144,819.253,815.375,811.509,807.654,803.812,799.981,796.163,792.356,788.56,784.776,781.004,777.243,773.494,769.755,766.028,762.312,758.607,754.913,751.231,747.559,743.897,740.247,736.607,732.978,729.36,725.751,722.154,718.567,714.99,711.423,707.867,704.321,700.785,697.258,693.742,690.236,686.74,683.253,679.777,676.31,672.852,669.404,665.966,662.537,659.118,655.708,652.308,648.916,645.534,642.161,638.798,635.443,632.097,628.761,625.433,622.114,618.804,615.503,612.211,608.927,605.652,602.386,599.128,595.878,592.638,589.405,586.181,582.965,579.758,576.559,573.368,570.185,567.011,563.844,560.686,557.535,554.393,551.258,548.132
393000,1479.8,1478.96,1478.13,1477.3,1476.49,1475.68,1474.87,1474.08,1473.29,1472.52,1471.74,1470.98,1470.22,1469.47,1468.72,1467.99,1467.26,1466.53,1465.81,1465.1,1464.39,1463.69,1463,1462.31,1461.62,1460.94,1460.27,1459.61,1458.94,1458.29,1457.64,1456.99,1456.35,1455.71,1455.08,1454.45,1453.83,1453.21,1452.6,1451.99,1451.39,1450.79,1450.19,1449.6,1449.02,1448.43,1447.85,1447.28,1446.71,1446.14,1445.58,1445.02,1444.47,1443.92,1443.37,1442.82,1442.28,1441.75,1441.21,1440.68,1440.16,1439.63,1439.11,1438.6,1438.09,1437.58,1437.07,1436.57,1436.07,1435.57,1435.07,1434.58,1434.09,1433.61,1433.13,1432.65,1432.17,1431.7,1431.23,1430.76,1430.29,1429.83,1429.37,1428.91,1428.46,1428,1427.55,1427.11,1426.66,1426.22,1425.78,1425.34,1424.91,1424.48,1424.04,1423.62,1423.19,1422.77,1422.35,1421.93,1415.65,1409.39,1403.17,1396.99,1390.83,1384.7,1378.6,1372.53,1366.49,1360.48,1354.5,1348.54,1342.62,1336.72,1330.85,1325.01,1319.2,1313.41,1307.65,1301.91,1296.2,1290.52,1284.86,1279.23,1273.63,1268.05,1262.49,1256.96,1251.45,1245.97,1240.51,1235.07,1229.66,1224.27,1218.91,1213.57,1208.25,1202.95,1197.67,1192.42,1187.19,1181.98,1176.8,1171.63,1166.49,1161.36,1156.26,1151.18,1146.12,1141.08,1136.06,1131.06,1126.08,1121.12,1116.18,1111.26,1106.36,1101.48,1096.61,1091.77,1086.94,1082.14,1077.35,1072.58,1067.82,1063.09,1058.37,1053.68,1049,1044.33,1039.69,1035.06,1030.45,1025.85,1021.27,1016.71,1012.17,1007.64,1003.13,998.636,994.158,989.695,985.248,980.817,976.402,972.002,967.618,963.25,958.896,954.558,950.235,945.927,941.633,937.355,933.091,928.841,924.606,920.386,916.179,911.987,907.809,903.645,899.495,895.358,891.236,887.127,883.031,878.949,874.88,870.825,866.783,862.753,858.737,854.734,850.743,846.766,842.801,838.849,834.909,830.981,827.066,823.164,819.273,815.395,811.528,807.674,803.832,800.001,796.182,792.375,788.58,784.796,781.023,777.262,773.512,769.774,766.047,762.331,758.626,754.932,751.249,747.577,743.915,740.265,736.625,732.996,729.377,725.769,722.171,718.584,715.007,711.44,707.884,704.338,700.801,697.275,693.759,690.253,686.756,683.27,679.793,676.326,672.868,669.42,665.982,662.553,659.134,655.724,652.323,648.931,645.549,642.176,638.812,635.458,632.112,628.775,625.447,622.128,618.818,615.517,612.224,608.941,605.666,602.399,599.141,595.891,592.651,589.418,586.194,582.978,579.77,576.571,573.38,570.197,567.023,563.856,560.697,557.547,554.404,551.269,548.143
394000,1479.81,1478.97,1478.13,1477.31,1476.49,1475.68,1474.88,1474.09,1473.3,1472.52,1471.75,1470.99,1470.23,1469.48,1468.73,1468,1467.27,1466.54,1465.82,1465.11,1464.4,1463.7,1463.01,1462.32,1461.63,1460.96,1460.28,1459.62,1458.96,1458.3,1457.65,1457,1456.36,1455.72,1455.09,1454.47,1453.84,1453.23,1452.61,1452.01,1451.4,1450.8,1450.21,1449.62,1449.03,1448.45,1447.87,1447.3,1446.73,1446.16,1445.6,1445.04,1444.48,1443.93,1443.38,1442.84,1442.3,1441.76,1441.23,1440.7,1440.17,1439.65,1439.13,1438.62,1438.1,1437.59,1437.09,1436.58,1436.08,1435.59,1435.09,1434.6,1434.11,1433.63,1433.15,1432.67,1432.19,1431.72,1431.24,1430.78,1430.31,1429.85,1429.39,1428.93,1428.48,1428.02,1427.57,1427.13,1426.68,1426.24,1425.8,1425.36,1424.93,1424.49,1424.06,1423.64,1423.21,1422.79,1422.37,1421.95,1415.66,1409.41,1403.19,1397,1390.85,1384.72,1378.62,1372.55,1366.51,1360.5,1354.52,1348.57,1342.64,1336.74,1330.87,1325.03,1319.22,1313.43,1307.67,1301.93,1296.22,1290.54,1284.89,1279.25,1273.65,1268.07,1262.51,1256.98,1251.47,1245.99,1240.53,1235.09,1229.68,1224.29,1218.93,1213.59,1208.27,1202.97,1197.7,1192.44,1187.21,1182.01,1176.82,1171.65,1166.51,1161.39,1156.28,1151.2,1146.14,1141.1,1136.08,1131.08,1126.1,1121.14,1116.2,1111.28,1106.38,1101.5,1096.63,1091.79,1086.96,1082.16,1077.37,1072.6,1067.85,1063.11,1058.4,1053.7,1049.02,1044.35,1039.71,1035.08,1030.47,1025.87,1021.3,1016.74,1012.19,1007.66,1003.15,998.658,994.179,989.717,985.27,980.839,976.424,972.024,967.64,963.271,958.918,954.58,950.256,945.948,941.655,937.376,933.112,928.862,924.627,920.407,916.2,912.008,907.83,903.666,899.516,895.379,891.257,887.147,883.052,878.97,874.901,870.845,866.803,862.774,858.757,854.754,850.764,846.786,842.821,838.868,834.929,831.001,827.086,823.183,819.293,815.414,811.548,807.693,803.851,800.02,796.201,792.394,788.598,784.814,781.042,777.281,773.531,769.793,766.065,762.349,758.644,754.95,751.267,747.595,743.933,740.283,736.643,733.013,729.395,725.786,722.189,718.601,715.024,711.457,707.901,704.354,700.818,697.292,693.775,690.269,686.772,683.286,679.809,676.341,672.884,669.436,665.997,662.568,659.149,655.739,652.338,648.946,645.564,642.191,638.827,635.472,632.126,628.789,625.461,622.142,618.832,615.531,612.238,608.954,605.679,602.412,599.154,595.904,592.663,589.431,586.206,582.99,579.783,576.583,573.392,570.209,567.034,563.867,560.709,557.558,554.415,551.28,548.154
395000,1479.82,1478.97,1478.14,1477.32,1476.5,1475.69,1474.89,1474.1,1473.31,1472.53,1471.76,1471,1470.24,1469.49,1468.74,1468.01,1467.28,1466.55,1465.83,1465.12,1464.41,1463.71,1463.02,1462.33,1461.65,1460.97,1460.3,1459.63,1458.97,1458.31,1457.66,1457.02,1456.37,1455.74,1455.11,1454.48,1453.86,1453.24,1452.63,1452.02,1451.42,1450.82,1450.22,1449.63,1449.05,1448.46,1447.88,1447.31,1446.74,1446.17,1445.61,1445.05,1444.5,1443.95,1443.4,1442.86,1442.32,1441.78,1441.25,1440.72,1440.19,1439.67,1439.15,1438.63,1438.12,1437.61,1437.1,1436.6,1436.1,1435.6,1435.11,1434.62,1434.13,1433.65,1433.16,1432.68,1432.21,1431.73,1431.26,1430.79,1430.33,1429.87,1429.41,1428.95,1428.49,1428.04,1427.59,1427.14,1426.7,1426.26,1425.82,1425.38,1424.95,1424.51,1424.08,1423.65,1423.23,1422.81,1422.38,1421.97,1415.68,1409.43,1403.21,1397.02,1390.87,1384.74,1378.64,1372.57,1366.53,1360.52,1354.54,1348.58,1342.66,1336.76,1330.89,1325.05,1319.24,1313.45,1307.69,1301.95,1296.24,1290.56,1284.91,1279.27,1273.67,1268.09,1262.53,1257,1251.49,1246.01,1240.55,1235.12,1229.7,1224.32,1218.95,1213.61,1208.29,1202.99,1197.72,1192.47,1187.23,1182.03,1176.84,1171.67,1166.53,1161.41,1156.31,1151.22,1146.16,1141.12,1136.1,1131.1,1126.12,1121.16,1116.22,1111.3,1106.4,1101.52,1096.66,1091.81,1086.99,1082.18,1077.39,1072.62,1067.87,1063.13,1058.42,1053.72,1049.04,1044.38,1039.73,1035.1,1030.49,1025.9,1021.32,1016.76,1012.21,1007.69,1003.17,998.68,994.201,989.738,985.291,980.86,976.445,972.045,967.661,963.293,958.939,954.601,950.277,945.969,941.676,937.397,933.133,928.883,924.648,920.428,916.221,912.029,907.851,903.687,899.536,895.4,891.277,887.168,883.072,878.99,874.921,870.866,866.823,862.794,858.777,854.774,850.783,846.806,842.841,838.888,834.948,831.021,827.105,823.202,819.312,815.433,811.567,807.712,803.87,800.039,796.22,792.413,788.617,784.833,781.06,777.299,773.549,769.811,766.083,762.367,758.662,754.968,751.285,747.612,743.951,740.3,736.66,733.031,729.412,725.803,722.206,718.618,715.041,711.474,707.917,704.371,700.834,697.308,693.791,690.285,686.788,683.301,679.824,676.357,672.899,669.451,666.013,662.583,659.164,655.753,652.353,648.961,645.578,642.205,638.841,635.486,632.14,628.803,625.475,622.156,618.846,615.544,612.251,608.967,605.692,602.425,599.167,595.917,592.676,589.443,586.219,583.002,579.795,576.595,573.404,570.221,567.046,563.879,560.72,557.569,554.426,551.291,548.164
396000,1479.82,1478.98,1478.15,1477.32,1476.51,1475.7,1474.9,1474.11,1473.32,1472.54,1471.77,1471.01,1470.25,1469.5,1468.75,1468.02,1467.29,1466.56,1465.84,1465.13,1464.42,1463.72,1463.03,1462.34,1461.66,1460.98,1460.31,1459.64,1458.98,1458.32,1457.67,1457.03,1456.39,1455.75,1455.12,1454.49,1453.87,1453.25,1452.64,1452.03,1451.43,1450.83,1450.24,1449.65,1449.06,1448.48,1447.9,1447.33,1446.76,1446.19,1445.63,1445.07,1444.51,1443.96,1443.42,1442.87,1442.33,1441.8,1441.26,1440.73,1440.21,1439.69,1439.17,1438.65,1438.14,1437.63,1437.12,1436.62,1436.12,1435.62,1435.13,1434.64,1434.15,1433.66,1433.18,1432.7,1432.22,1431.75,1431.28,1430.81,1430.35,1429.88,1429.42,1428.97,1428.51,1428.06,1427.61,1427.16,1426.72,1426.28,1425.84,1425.4,1424.96,1424.53,1424.1,1423.67,1423.25,1422.82,1422.4,1421.98,1415.7,1409.45,1403.23,1397.04,1390.88,1384.76,1378.66,1372.59,1366.55,1360.54,1354.56,1348.6,1342.68,1336.78,1330.91,1325.07,1319.26,1313.47,1307.71,1301.97,1296.26,1290.58,1284.93,1279.29,1273.69,1268.11,1262.55,1257.02,1251.51,1246.03,1240.57,1235.14,1229.72,1224.34,1218.97,1213.63,1208.31,1203.01,1197.74,1192.49,1187.26,1182.05,1176.86,1171.7,1166.55,1161.43,1156.33,1151.25,1146.18,1141.14,1136.12,1131.13,1126.15,1121.19,1116.25,1111.32,1106.42,1101.54,1096.68,1091.83,1087.01,1082.2,1077.41,1072.64,1067.89,1063.16,1058.44,1053.74,1049.06,1044.4,1039.75,1035.12,1030.51,1025.92,1021.34,1016.78,1012.23,1007.71,1003.2,998.701,994.222,989.759,985.312,980.881,976.466,972.066,967.682,963.313,958.96,954.621,950.298,945.99,941.696,937.418,933.153,928.904,924.669,920.448,916.242,912.049,907.871,903.707,899.557,895.42,891.297,887.188,883.092,879.01,874.941,870.885,866.843,862.813,858.797,854.794,850.803,846.825,842.86,838.907,834.967,831.04,827.124,823.221,819.331,815.452,811.586,807.731,803.888,800.057,796.238,792.431,788.635,784.851,781.078,777.317,773.567,769.828,766.101,762.385,758.679,754.985,751.302,747.63,743.968,740.317,736.677,733.047,729.429,725.82,722.222,718.635,715.057,711.49,707.933,704.387,700.85,697.324,693.807,690.301,686.804,683.317,679.84,676.372,672.914,669.466,666.027,662.598,659.178,655.768,652.367,648.975,645.593,642.219,638.855,635.5,632.154,628.817,625.489,622.169,618.859,615.557,612.264,608.98,605.705,602.438,599.179,595.929,592.688,589.455,586.231,583.014,579.806,576.607,573.415,570.232,567.057,563.89,560.731,557.58,554.437,551.302,548.175
